timestamp,dataset,model,model_type,run_type,metric,transform,transform_param,score
20241028_163754,caltech_120,vit,transformer,NT,test_accuracy_macro,bilateral,0,0.5305687189102173
20241028_102906,deepglobe,resnet,cnn,NT,test_mAP_macro,channel_inversion,2,0.25976356863975525
20241028_102522,bigearthnet,resnet,cnn,NT,test_mAP_macro,gaussian,0.0,0.7009574174880981
20241028_164051,caltech_120,vit,transformer,NT,test_accuracy_macro,patch_shuffle,6,0.3014804720878601
20241028_180904,imagenet,beit,transformer,PT,test_accuracy_macro,median,5,0.08607698231935501
20241028_114240,bigearthnet,densenet,cnn,NT,test_mAP_macro,median,15,0.45037057995796204
20241028_120908,deepglobe,vit,transformer,NT,test_mAP_macro,channel_inversion,3,0.17069488763809204
20241028_161415,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,bilateral,0,0.4002237617969513
20241028_131834,caltech,resnet,cnn,NT,test_accuracy_macro,bilateral,31,0.2742389738559723
20241028_104706,bigearthnet,efficientnet,cnn,NT,test_mAP_macro,patch_shuffle,1,0.6490853428840637
20241028_120754,imagenet,regnet,cnn,PT,test_accuracy_macro,patch_shuffle,15,0.038032833486795425
20241028_104525,deepglobe,convnext,cnn,NT,test_mAP_macro,patch_shuffle,1,0.6297279000282288
20241028_144605,caltech,swin,transformer,NT,test_accuracy_macro,channel_inversion,3,0.04676835238933563
20241028_105500,rgb_bigearthnet,efficientnet,cnn,NT,test_mAP_macro,channel_inversion,6,0.28777316212654114
20241028_125639,bigearthnet,inception,cnn,NT,test_mAP_macro,median,5,0.539286196231842
20241028_160514,caltech_120,densenet,cnn,NT,test_accuracy_macro,patch_shuffle,15,0.07106433808803558
20241028_145731,caltech,pvt,transformer,NT,test_accuracy_macro,median,31,0.5155748128890991
20241028_133356,imagenet,mobilenet,cnn,PT,test_accuracy_macro,gaussian,0.0,0.8236456513404846
20241028_153519,caltech,mvit,transformer,NT,test_accuracy_macro,channel_inversion,3,0.11012674123048782
20241028_112713,deepglobe,mobilenet,cnn,NT,test_mAP_macro,patch_shuffle,4,0.540916919708252
20241028_125057,bigearthnet,xception,cnn,NT,test_mAP_macro,greyscale,0,0.6704792380332947
20241028_134246,caltech,regnet,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.22570884227752686
20241028_154024,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,channel_shuffle,6,0.3459366261959076
20241028_154401,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,median,31,0.21450190246105194
20241028_170825,imagenet,cait,transformer,PT,test_accuracy_macro,channel_inversion,1,0.5615373849868774
20241028_102956,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_rotation,2,0.5875130891799927
20241028_105535,imagenet,efficientnet,cnn,PT,test_accuracy_macro,patch_shuffle,2,0.6854300498962402
20241028_105159,deepglobe,regnet,cnn,NT,test_mAP_macro,median,0,0.6794567108154297
20241028_145049,bigearthnet,pit,transformer,NT,test_mAP_macro,bilateral,5,0.6503397822380066
20241028_143624,caltech,deit,transformer,NT,test_accuracy_macro,sobel,0,0.5274389386177063
20241028_155703,caltech_120,regnet,cnn,NT,test_accuracy_macro,gaussian,0.5,0.5331961512565613
20241028_120604,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,patch_shuffle,6,0.5608261227607727
20241028_165413,caltech_120,cait,transformer,NT,test_accuracy_macro,patch_rotation,6,0.32910314202308655
20241028_170757,caltech_120,pit,transformer,NT,test_accuracy_macro,channel_inversion,3,0.06625650078058243
20241028_103254,bigearthnet,resnet,cnn,NT,test_mAP_macro,channel_shuffle,0,0.7009574174880981
20241028_141208,caltech,xception,cnn,NT,test_accuracy_macro,patch_rotation,6,0.5266111493110657
20241028_151657,caltech,beit,transformer,NT,test_accuracy_macro,channel_inversion,0,0.5494170188903809
20241028_192244,imagenet,mvit,transformer,PT,test_accuracy_macro,patch_rotation,4,0.6233533620834351
20241028_143446,imagenet,inception,cnn,PT,test_accuracy_macro,gaussian,1.0,0.611686110496521
20241028_192523,imagenet,mvit,transformer,PT,test_accuracy_macro,channel_shuffle,2,0.7577613592147827
20241028_134033,bigearthnet,vit,transformer,NT,test_mAP_macro,patch_rotation,6,0.6637107729911804
20241028_103433,deepglobe,efficientnet,cnn,NT,test_mAP_macro,gaussian,15.0,0.33383965492248535
20241028_162718,caltech_120,inception,cnn,NT,test_accuracy_macro,median,9,0.21161118149757385
20241028_143945,bigearthnet,pvt,transformer,NT,test_mAP_macro,gaussian,9.0,0.4676327109336853
20241028_124252,imagenet,densenet,cnn,PT,test_accuracy_macro,patch_rotation,4,0.3130248486995697
20241028_174407,imagenet,pit,transformer,PT,test_accuracy_macro,median,5,0.5111692547798157
20241028_173252,imagenet,pvt,transformer,PT,test_accuracy_macro,channel_shuffle,2,0.7271950244903564
20241028_121828,deepglobe,deit,transformer,NT,test_mAP_macro,greyscale,0,0.6655840873718262
20241028_144620,caltech,swin,transformer,NT,test_accuracy_macro,channel_inversion,12,0.04676835238933563
20241028_111602,imagenet,convnext,cnn,PT,test_accuracy_macro,bilateral,15,0.5083263516426086
20241028_160044,caltech_120,regnet,cnn,NT,test_accuracy_macro,channel_inversion,3,0.04083022102713585
20241028_164528,caltech_120,deit,transformer,NT,test_accuracy_macro,gaussian,3.0,0.47630229592323303
20241009_115637,caltech,convmixer,transformer,ST,test_accuracy_macro,,,0.6330627799034119
20241028_121221,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,channel_inversion,1,0.23086018860340118
20241028_102958,deepglobe,resnet,cnn,NT,test_mAP_macro,greyscale,1,0.418118953704834
20241028_120314,deepglobe,vit,transformer,NT,test_mAP_macro,median,9,0.2290624976158142
20241028_141740,imagenet,xception,cnn,PT,test_accuracy_macro,channel_shuffle,0,0.6299334168434143
20241028_153838,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_rotation,15,0.5887160301208496
20241028_160927,caltech_120,resnext,cnn,NT,test_accuracy_macro,median,15,0.37828904390335083
20241028_171338,imagenet,pvt,transformer,PT,test_accuracy_macro,bilateral,9,0.6772934794425964
20241028_123051,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,channel_inversion,2,0.2652454078197479
20241028_104400,bigearthnet,efficientnet,cnn,NT,test_mAP_macro,gaussian,0.5,0.6394421458244324
20241028_155433,caltech_120,convnext,cnn,NT,test_accuracy_macro,channel_inversion,2,0.0662192553281784
20241028_113217,deepglobe,xception,cnn,NT,test_mAP_macro,bilateral,5,0.23643311858177185
20241007_214036,bigearthnet,densenet,cnn,ST,test_mAP_macro,,,0.6953257322311401
20241028_111417,bigearthnet,convnext,cnn,NT,test_mAP_macro,channel_inversion,1,0.32581979036331177
20241028_132605,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,bilateral,3,0.5869413018226624
20241028_171615,caltech_120,beit,transformer,NT,test_accuracy_macro,greyscale,1,0.357750803232193
20241028_164626,caltech_120,deit,transformer,NT,test_accuracy_macro,patch_shuffle,6,0.2540995478630066
20241028_150203,imagenet,regnety,cnn,PT,test_accuracy_macro,median,31,0.034076668322086334
20241028_110934,deepglobe,densenet,cnn,NT,test_mAP_macro,channel_shuffle,12,0.326092928647995
20241028_164902,caltech_120,deit,transformer,NT,test_accuracy_macro,greyscale,1,0.2997795343399048
20241028_142717,caltech,regnety,cnn,NT,test_accuracy_macro,greyscale,1,0.3206908106803894
20241028_145601,caltech,pvt,transformer,NT,test_accuracy_macro,bilateral,9,0.6506862044334412
20241028_110829,bigearthnet,convnext,cnn,NT,test_mAP_macro,patch_shuffle,6,0.6157805323600769
20241028_134422,imagenet,mobilenet,cnn,PT,test_accuracy_macro,patch_rotation,2,0.48497387766838074
20241028_141045,caltech,xception,cnn,NT,test_accuracy_macro,sobel,3,0.04599158465862274
20241028_105103,rgb_bigearthnet,efficientnet,cnn,NT,test_mAP_macro,channel_shuffle,0,0.5692571997642517
20241028_104353,deepglobe,convnext,cnn,NT,test_mAP_macro,gaussian,1.0,0.601872980594635
20241028_125907,deepglobe,beit,transformer,NT,test_mAP_macro,patch_rotation,11,0.5714760422706604
20241028_133611,imagenet,mobilenet,cnn,PT,test_accuracy_macro,gaussian,3.0,0.4283234775066376
20241028_132819,bigearthnet,vit,transformer,NT,test_mAP_macro,bilateral,3,0.675674319267273
20241028_134529,bigearthnet,vit,transformer,NT,test_mAP_macro,greyscale,1,0.3153030574321747
20241028_145222,caltech,cait,transformer,NT,test_accuracy_macro,patch_rotation,2,0.3948862552642822
20241028_121614,deepglobe,deit,transformer,NT,test_mAP_macro,patch_rotation,11,0.608475923538208
20241028_092803,imagenet,resnet,cnn,PT,test_accuracy_macro,gaussian,3.0,0.49779194593429565
20241028_175527,imagenet,pit,transformer,PT,test_accuracy_macro,patch_rotation,6,0.3577955961227417
20241028_115146,bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_rotation,15,0.627975344657898
20241028_123522,deepglobe,pvt,transformer,NT,test_mAP_macro,gaussian,9.0,0.4343770742416382
20241028_120737,bigearthnet,resnext,cnn,NT,test_mAP_macro,patch_shuffle,6,0.6303838491439819
20241028_112156,deepglobe,resnext,cnn,NT,test_mAP_macro,greyscale,0,0.690947413444519
20241028_133536,bigearthnet,vit,transformer,NT,test_mAP_macro,gaussian,3.0,0.675392746925354
20241028_122722,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,patch_rotation,8,0.5501692295074463
20241028_114539,bigearthnet,densenet,cnn,NT,test_mAP_macro,gaussian,9.0,0.3920314311981201
20241028_124923,deepglobe,pit,transformer,NT,test_mAP_macro,channel_inversion,1,0.2601243257522583
20241028_161421,imagenet,deit,transformer,PT,test_accuracy_macro,channel_inversion,1,0.17519764602184296
20241028_122702,deepglobe,cait,transformer,NT,test_mAP_macro,patch_shuffle,15,0.6071075797080994
20241028_142303,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,patch_rotation,15,0.5783703327178955
20241028_132357,caltech,resnet,cnn,NT,test_accuracy_macro,channel_inversion,3,0.09844470024108887
20241028_114031,deepglobe,xception,cnn,NT,test_mAP_macro,channel_inversion,1,0.2772843837738037
20241028_135151,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,patch_shuffle,8,0.5452789664268494
20241028_152010,bigearthnet,beit,transformer,NT,test_mAP_macro,patch_shuffle,8,0.6189186573028564
20241028_143438,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,gaussian,3.0,0.39158573746681213
20241028_123403,deepglobe,pvt,transformer,NT,test_mAP_macro,median,31,0.2290624976158142
20241028_144047,bigearthnet,pvt,transformer,NT,test_mAP_macro,sobel,3,0.22812898457050323
20241028_151022,bigearthnet,beit,transformer,NT,test_mAP_macro,bilateral,31,0.6000703573226929
20241028_103217,bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_rotation,11,0.6750067472457886
20241028_143009,bigearthnet,cait,transformer,NT,test_mAP_macro,greyscale,0,0.6701409816741943
20241028_144851,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,median,0,0.5878350138664246
20241028_131942,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,patch_rotation,6,0.5757108330726624
20241028_141232,caltech,xception,cnn,NT,test_accuracy_macro,patch_rotation,15,0.5755611658096313
20241028_170346,imagenet,cait,transformer,PT,test_accuracy_macro,patch_rotation,8,0.4722059369087219
20241028_170621,imagenet,cait,transformer,PT,test_accuracy_macro,channel_shuffle,3,0.7211385369300842
20241028_113631,bigearthnet,densenet,cnn,NT,test_mAP_macro,bilateral,0,0.671603798866272
20241028_123945,bigearthnet,xception,cnn,NT,test_mAP_macro,gaussian,0.0,0.6704792380332947
20241008_182833,deepglobe,mobilenet,cnn,ST,test_mAP_macro,,,0.593735933303833
20241028_145854,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,channel_shuffle,0,0.5878350138664246
20241028_102334,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,gaussian,0.0,0.5968605279922485
20241028_152520,bigearthnet,beit,transformer,NT,test_mAP_macro,channel_shuffle,12,0.2586054801940918
20241028_142512,caltech,regnety,cnn,NT,test_accuracy_macro,patch_rotation,2,0.29714056849479675
20241028_112047,deepglobe,resnext,cnn,NT,test_mAP_macro,channel_inversion,0,0.690947413444519
20241028_120559,bigearthnet,resnext,cnn,NT,test_mAP_macro,sobel,0,0.675471305847168
20241028_162325,caltech_120,xception,cnn,NT,test_accuracy_macro,patch_shuffle,15,0.096241794526577
20241028_102916,deepglobe,resnet,cnn,NT,test_mAP_macro,channel_inversion,3,0.3319748640060425
20241028_102550,imagenet,resnet,cnn,PT,test_accuracy_macro,gaussian,0.0,0.8804224133491516
20241028_105558,deepglobe,regnet,cnn,NT,test_mAP_macro,patch_shuffle,11,0.6433691382408142
20241028_143600,caltech,deit,transformer,NT,test_accuracy_macro,gaussian,5.0,0.4504280984401703
20241028_153935,caltech_120,resnet,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.23311001062393188
20241028_105256,rgb_bigearthnet,efficientnet,cnn,NT,test_mAP_macro,channel_shuffle,12,0.35151615738868713
20241028_170601,caltech_120,pit,transformer,NT,test_accuracy_macro,patch_shuffle,8,0.09233470261096954
20241028_123228,deepglobe,pvt,transformer,NT,test_mAP_macro,bilateral,31,0.23191210627555847
20241028_110616,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,patch_shuffle,2,0.5652146935462952
20241028_151036,caltech,beit,transformer,NT,test_accuracy_macro,median,0,0.5494170188903809
20241028_135235,caltech,densenet,cnn,NT,test_accuracy_macro,channel_inversion,1,0.05881334841251373
20241028_111735,deepglobe,resnext,cnn,NT,test_mAP_macro,patch_shuffle,15,0.5428807139396667
20241028_164815,caltech_120,deit,transformer,NT,test_accuracy_macro,channel_inversion,0,0.5331089496612549
20241028_114203,deepglobe,inception,cnn,NT,test_mAP_macro,bilateral,3,0.24899214506149292
20241028_153739,caltech_120,resnet,cnn,NT,test_accuracy_macro,median,15,0.4257968068122864
20241028_111329,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,channel_inversion,1,0.28433167934417725
20241028_171111,caltech_120,beit,transformer,NT,test_accuracy_macro,gaussian,2.0,0.5402778387069702
20241028_150722,caltech,pit,transformer,NT,test_accuracy_macro,patch_rotation,15,0.5431392192840576
20241028_112009,deepglobe,resnext,cnn,NT,test_mAP_macro,channel_shuffle,3,0.3623337745666504
20241028_165735,caltech_120,pvt,transformer,NT,test_accuracy_macro,median,0,0.6589586138725281
20241028_164217,caltech_120,vit,transformer,NT,test_accuracy_macro,channel_shuffle,3,0.2614081799983978
20241028_141817,caltech,inception,cnn,NT,test_accuracy_macro,patch_shuffle,6,0.14461223781108856
20241010_122705,bigearthnet,beit,transformer,ST,test_mAP_macro,,,0.6854402422904968
20241028_170057,caltech_120,pvt,transformer,NT,test_accuracy_macro,patch_rotation,8,0.5349754095077515
20241028_124924,imagenet,densenet,cnn,PT,test_accuracy_macro,channel_inversion,1,0.2819247543811798
20241028_102455,imagenet,resnet,cnn,PT,test_accuracy_macro,median,15,0.17066064476966858
20241028_123343,bigearthnet,xception,cnn,NT,test_mAP_macro,bilateral,3,0.649298369884491
20241028_102926,deepglobe,resnet,cnn,NT,test_mAP_macro,channel_inversion,6,0.3319748640060425
20241028_113028,bigearthnet,regnet,cnn,NT,test_mAP_macro,patch_rotation,4,0.6541013717651367
20241028_120414,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,sobel,0,0.6240926384925842
20241028_125234,rgb_bigearthnet,inception,cnn,NT,test_mAP_macro,bilateral,31,0.26211923360824585
20241028_110229,bigearthnet,convnext,cnn,NT,test_mAP_macro,median,5,0.653436541557312
20241028_154726,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,channel_shuffle,2,0.29413843154907227
20241028_113536,deepglobe,xception,cnn,NT,test_mAP_macro,gaussian,3.0,0.408312052488327
20241028_131922,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,patch_rotation,4,0.5722869038581848
20241028_124740,imagenet,densenet,cnn,PT,test_accuracy_macro,channel_shuffle,6,0.5976182222366333
20241028_133608,caltech,convnext,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.0746818408370018
20241028_120911,imagenet,regnet,cnn,PT,test_accuracy_macro,patch_rotation,2,0.6394336819648743
20241028_112532,bigearthnet,regnet,cnn,NT,test_mAP_macro,gaussian,9.0,0.4994003474712372
20241028_154201,caltech_120,resnet,cnn,NT,test_accuracy_macro,channel_inversion,12,0.09386024624109268
20241010_064017,bigearthnet,cait,transformer,ST,test_mAP_macro,,,0.6650835871696472
20241028_132004,caltech,resnet,cnn,NT,test_accuracy_macro,gaussian,1.0,0.5601649284362793
20241028_164600,caltech_120,deit,transformer,NT,test_accuracy_macro,sobel,3,0.04963264241814613
20241028_110709,imagenet,efficientnet,cnn,PT,test_accuracy_macro,channel_shuffle,12,0.6740858554840088
20241028_161532,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,median,15,0.22019803524017334
20241028_161300,caltech_120,resnext,cnn,NT,test_accuracy_macro,channel_shuffle,6,0.36735883355140686
20241028_165411,imagenet,cait,transformer,PT,test_accuracy_macro,gaussian,2.0,0.7446143627166748
20241028_142211,bigearthnet,cait,transformer,NT,test_mAP_macro,patch_shuffle,4,0.6552114486694336
20241028_103331,bigearthnet,resnet,cnn,NT,test_mAP_macro,channel_shuffle,3,0.3682486414909363
20241028_151325,bigearthnet,beit,transformer,NT,test_mAP_macro,median,5,0.6619792580604553
20241028_104547,deepglobe,convnext,cnn,NT,test_mAP_macro,patch_shuffle,4,0.6068962216377258
20241028_161558,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,gaussian,1.0,0.3306019902229309
20241028_145402,caltech,cait,transformer,NT,test_accuracy_macro,channel_shuffle,12,0.18005186319351196
20241028_142608,caltech,regnety,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.2056255042552948
20241028_164402,caltech_120,deit,transformer,NT,test_accuracy_macro,bilateral,31,0.41279858350753784
20241028_155357,caltech_120,convnext,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.318071186542511
20241028_130902,deepglobe,convmixer,transformer,NT,test_mAP_macro,patch_shuffle,2,0.6414898037910461
20241028_115407,deepglobe,regnety,cnn,NT,test_mAP_macro,median,5,0.2298441380262375
20241028_113800,imagenet,convnext,cnn,PT,test_accuracy_macro,patch_rotation,11,0.34953731298446655
20241028_145533,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,patch_shuffle,8,0.5362693667411804
20241028_125719,bigearthnet,inception,cnn,NT,test_mAP_macro,median,15,0.38749000430107117
20241028_152114,caltech,convmixer,transformer,NT,test_accuracy_macro,median,31,0.3681045472621918
20241004_141257,caltech,inception,cnn,PT,test_accuracy_macro,None,None,0.054098229855298996
20241028_190315,imagenet,convmixer,transformer,PT,test_accuracy_macro,channel_inversion,3,0.7943369150161743
20241028_162341,imagenet,swin,transformer,PT,test_accuracy_macro,median,5,0.6239620447158813
20241028_135437,imagenet,mobilenet,cnn,PT,test_accuracy_macro,greyscale,1,0.6090857982635498
20241028_171742,caltech_120,convmixer,transformer,NT,test_accuracy_macro,median,5,0.42994797229766846
20241028_114204,imagenet,convnext,cnn,PT,test_accuracy_macro,channel_shuffle,12,0.7257456183433533
20241028_160130,imagenet,deit,transformer,PT,test_accuracy_macro,gaussian,5.0,0.2419179528951645
20241028_124516,imagenet,densenet,cnn,PT,test_accuracy_macro,patch_rotation,15,0.07960531860589981
